Timestamp,Latitude,Longitude,AttributeName,Value
2024-05-15 14:29:25.465,52.47317133,1.743745333,nonCopepodCount,284
2024-05-15 14:29:25.465,52.47317133,1.743745333,detritusCount,678
2024-05-15 14:30:34.270,52.47316733,1.7437525,equispherdiameter_standard,20.2580749
2024-05-15 14:30:34.270,52.47316733,1.7437525,equispherdiameter_otsu,20.59622994
2024-05-15 14:30:34.270,52.47316733,1.7437525,thresholdArea_standard,401.1473171
2024-05-15 14:30:34.270,52.47316733,1.7437525,thresholdArea_otsu,408.2043902
2024-05-15 14:30:34.270,52.47316733,1.7437525,objectlength,0
2024-05-15 14:30:34.270,52.47316733,1.7437525,copepodCount,69
2024-05-15 14:30:34.270,52.47316733,1.7437525,nonCopepodCount,267
2024-05-15 14:30:34.270,52.47316733,1.7437525,detritusCount,689
2024-05-15 14:31:44.593,52.47316633,1.743753,equispherdiameter_standard,20.08721667
2024-05-15 14:31:44.593,52.47316633,1.743753,equispherdiameter_otsu,20.44594099
2024-05-15 14:31:44.593,52.47316633,1.743753,thresholdArea_standard,396.4743466
2024-05-15 14:31:44.593,52.47316633,1.743753,thresholdArea_otsu,403.7923524
2024-05-15 14:31:44.593,52.47316633,1.743753,objectlength,0
2024-05-15 14:31:44.593,52.47316633,1.743753,copepodCount,64
2024-05-15 14:31:44.593,52.47316633,1.743753,nonCopepodCount,306
2024-05-15 14:31:44.593,52.47316633,1.743753,detritusCount,668
2024-05-15 14:32:56.915,52.4731635,1.743755333,equispherdiameter_standard,20.02229608
2024-05-15 14:32:56.915,52.4731635,1.743755333,equispherdiameter_otsu,20.34930994
2024-05-15 14:32:56.915,52.4731635,1.743755333,thresholdArea_standard,385.1807052
2024-05-15 14:32:56.915,52.4731635,1.743755333,thresholdArea_otsu,391.93095
2024-05-15 14:32:56.915,52.4731635,1.743755333,objectlength,0
2024-05-15 14:32:56.915,52.4731635,1.743755333,copepodCount,71
2024-05-15 14:32:56.915,52.4731635,1.743755333,nonCopepodCount,300
2024-05-15 14:32:56.915,52.4731635,1.743755333,detritusCount,650
2024-05-15 14:34:07.366,52.473158,1.743756333,equispherdiameter_standard,20.49709131
2024-05-15 14:34:07.366,52.473158,1.743756333,equispherdiameter_otsu,20.825992
2024-05-15 14:34:07.366,52.473158,1.743756333,thresholdArea_standard,409.0834151
2024-05-15 14:34:07.366,52.473158,1.743756333,thresholdArea_otsu,416.0804711
2024-05-15 14:34:07.366,52.473158,1.743756333,objectlength,0
2024-05-15 14:34:07.366,52.473158,1.743756333,copepodCount,70
2024-05-15 14:34:07.366,52.473158,1.743756333,nonCopepodCount,286
2024-05-15 14:34:07.366,52.473158,1.743756333,detritusCount,664
2024-05-15 14:35:15.997,52.47315433,1.743759333,equispherdiameter_standard,20.15080473
2024-05-15 14:35:15.997,52.47315433,1.743759333,equispherdiameter_otsu,20.4928577
2024-05-15 14:35:15.997,52.47315433,1.743759333,thresholdArea_standard,396.4858812
2024-05-15 14:35:15.997,52.47315433,1.743759333,thresholdArea_otsu,403.7429406
2024-05-15 14:35:15.997,52.47315433,1.743759333,objectlength,0
2024-05-15 14:35:15.997,52.47315433,1.743759333,copepodCount,75
2024-05-15 14:35:15.997,52.47315433,1.743759333,nonCopepodCount,284
2024-05-15 14:35:15.997,52.47315433,1.743759333,detritusCount,668
2024-05-15 14:36:18.177,52.473165,1.7437665,equispherdiameter_standard,20.84010121
2024-05-15 14:36:18.177,52.473165,1.7437665,equispherdiameter_otsu,21.16119911
2024-05-15 14:36:18.177,52.473165,1.7437665,thresholdArea_standard,427.6163462
2024-05-15 14:36:18.177,52.473165,1.7437665,thresholdArea_otsu,434.3283654
2024-05-15 14:36:18.177,52.473165,1.7437665,objectlength,0
2024-05-15 14:36:18.177,52.473165,1.7437665,copepodCount,65
2024-05-15 14:36:18.177,52.473165,1.7437665,nonCopepodCount,294
2024-05-15 14:36:18.177,52.473165,1.7437665,detritusCount,681
2024-05-15 14:48:35.637,52.47315567,1.743740833,equispherdiameter_standard,20.32865155
2024-05-15 14:48:35.637,52.47315567,1.743740833,equispherdiameter_otsu,20.63465308
2024-05-15 14:48:35.637,52.47315567,1.743740833,thresholdArea_standard,398.8310502
2024-05-15 14:48:35.637,52.47315567,1.743740833,thresholdArea_otsu,405.3196347
2024-05-15 14:48:35.637,52.47315567,1.743740833,objectlength,0
2024-05-15 14:48:35.637,52.47315567,1.743740833,copepodCount,19
2024-05-15 14:48:35.637,52.47315567,1.743740833,nonCopepodCount,56
2024-05-15 14:48:35.637,52.47315567,1.743740833,detritusCount,144
2024-05-15 14:49:37.408,52.47315567,1.7437375,equispherdiameter_standard,20.92356591
2024-05-15 14:49:37.408,52.47315567,1.7437375,equispherdiameter_otsu,21.25134525
2024-05-15 14:49:37.408,52.47315567,1.7437375,thresholdArea_standard,421.8836657
2024-05-15 14:49:37.408,52.47315567,1.7437375,thresholdArea_otsu,428.8594492
2024-05-15 14:49:37.408,52.47315567,1.7437375,objectlength,0
2024-05-15 14:49:37.408,52.47315567,1.7437375,copepodCount,61
2024-05-15 14:49:37.408,52.47315567,1.7437375,nonCopepodCount,299
2024-05-15 14:49:37.408,52.47315567,1.7437375,detritusCount,693
2024-05-15 14:50:46.721,52.47315233,1.743746,equispherdiameter_standard,20.76289031
2024-05-15 14:50:46.721,52.47315233,1.743746,equispherdiameter_otsu,21.0793166
2024-05-15 14:50:46.721,52.47315233,1.743746,thresholdArea_standard,419.1985294
2024-05-15 14:50:46.721,52.47315233,1.743746,thresholdArea_otsu,425.8941176
2024-05-15 14:50:46.721,52.47315233,1.743746,objectlength,0
2024-05-15 14:50:46.721,52.47315233,1.743746,copepodCount,64
2024-05-15 14:50:46.721,52.47315233,1.743746,nonCopepodCount,291
2024-05-15 14:50:46.721,52.47315233,1.743746,detritusCount,665
2024-05-15 14:51:50.977,52.473151,1.743744167,equispherdiameter_standard,20.7616305
2024-05-15 14:51:50.977,52.473151,1.743744167,equispherdiameter_otsu,21.06408364
2024-05-15 14:51:50.977,52.473151,1.743744167,thresholdArea_standard,416.4362745
2024-05-15 14:51:50.977,52.473151,1.743744167,thresholdArea_otsu,422.8151961
2024-05-15 14:51:50.977,52.473151,1.743744167,objectlength,0
2024-05-15 14:51:50.977,52.473151,1.743744167,copepodCount,62
2024-05-15 14:51:50.977,52.473151,1.743744167,nonCopepodCount,298
2024-05-15 14:51:50.977,52.473151,1.743744167,detritusCount,660
2024-05-15 14:53:00.919,52.47315083,1.743749833,equispherdiameter_standard,20.70775928
2024-05-15 14:53:00.919,52.47315083,1.743749833,equispherdiameter_otsu,21.00126162
2024-05-15 14:53:00.919,52.47315083,1.743749833,thresholdArea_standard,416.2976879
2024-05-15 14:53:00.919,52.47315083,1.743749833,thresholdArea_otsu,422.4075145
2024-05-15 14:53:00.919,52.47315083,1.743749833,objectlength,0
2024-05-15 14:53:00.919,52.47315083,1.743749833,copepodCount,77
2024-05-15 14:53:00.919,52.47315083,1.743749833,nonCopepodCount,262
2024-05-15 14:53:00.919,52.47315083,1.743749833,detritusCount,699
2024-05-15 14:54:03.309,52.47315217,1.743758,equispherdiameter_standard,20.29367793
2024-05-15 14:54:03.309,52.47315217,1.743758,equispherdiameter_otsu,20.63954483
2024-05-15 14:54:03.309,52.47315217,1.743758,thresholdArea_standard,398.4653042
2024-05-15 14:54:03.309,52.47315217,1.743758,thresholdArea_otsu,405.5437262
2024-05-15 14:54:03.309,52.47315217,1.743758,objectlength,0
2024-05-15 14:54:03.309,52.47315217,1.743758,copepodCount,75
2024-05-15 14:54:03.309,52.47315217,1.743758,nonCopepodCount,296
2024-05-15 14:54:03.309,52.47315217,1.743758,detritusCount,699
2024-05-15 14:55:12.496,52.4731565,1.743755667,equispherdiameter_standard,20.55473537
2024-05-15 14:55:12.496,52.4731565,1.743755667,equispherdiameter_otsu,20.90338359
2024-05-15 14:55:12.496,52.4731565,1.743755667,thresholdArea_standard,416.1398838
2024-05-15 14:55:12.496,52.4731565,1.743755667,thresholdArea_otsu,423.5488867
2024-05-15 14:55:12.496,52.4731565,1.743755667,objectlength,0
2024-05-15 14:55:12.496,52.4731565,1.743755667,copepodCount,69
2024-05-15 14:55:12.496,52.4731565,1.743755667,nonCopepodCount,279
2024-05-15 14:55:12.496,52.4731565,1.743755667,detritusCount,685
2024-05-15 14:56:15.267,52.47315517,1.743762667,equispherdiameter_standard,20.33912559
2024-05-15 14:56:15.267,52.47315517,1.743762667,equispherdiameter_otsu,20.66777649
2024-05-15 14:56:15.267,52.47315517,1.743762667,thresholdArea_standard,403.8392176
2024-05-15 14:56:15.267,52.47315517,1.743762667,thresholdArea_otsu,410.6259542
2024-05-15 14:56:15.267,52.47315517,1.743762667,objectlength,0
2024-05-15 14:56:15.267,52.47315517,1.743762667,copepodCount,86
2024-05-15 14:56:15.267,52.47315517,1.743762667,nonCopepodCount,279
2024-05-15 14:56:15.267,52.47315517,1.743762667,detritusCount,683
2024-05-16 08:12:11.875,52.47314717,1.743762,equispherdiameter_standard,21.23230864
2024-05-16 08:12:11.875,52.47314717,1.743762,equispherdiameter_otsu,21.52532861
2024-05-16 08:12:11.875,52.47314717,1.743762,thresholdArea_standard,438.410828
2024-05-16 08:12:11.875,52.47314717,1.743762,thresholdArea_otsu,444.7845011
2024-05-16 08:12:11.875,52.47314717,1.743762,objectlength,0
2024-05-16 08:12:11.875,52.47314717,1.743762,copepodCount,129
2024-05-16 08:12:11.875,52.47314717,1.743762,nonCopepodCount,260
2024-05-16 08:12:11.875,52.47314717,1.743762,detritusCount,553
2024-05-16 08:13:16.890,52.47315267,1.7437505,equispherdiameter_standard,20.62175387
2024-05-16 08:13:16.890,52.47315267,1.7437505,equispherdiameter_otsu,20.93230538
2024-05-16 08:13:16.890,52.47315267,1.7437505,thresholdArea_standard,415.1357843
2024-05-16 08:13:16.890,52.47315267,1.7437505,thresholdArea_otsu,421.6259804
2024-05-16 08:13:16.890,52.47315267,1.7437505,objectlength,0
2024-05-16 08:13:16.890,52.47315267,1.7437505,copepodCount,139
2024-05-16 08:13:16.890,52.47315267,1.7437505,nonCopepodCount,269
2024-05-16 08:13:16.890,52.47315267,1.7437505,detritusCount,612
2024-05-16 08:14:24.555,52.47315317,1.743740333,equispherdiameter_standard,21.24928292
2024-05-16 08:14:24.555,52.47315317,1.743740333,equispherdiameter_otsu,21.56483465
2024-05-16 08:14:24.555,52.47315317,1.743740333,thresholdArea_standard,441.289296
2024-05-16 08:14:24.555,52.47315317,1.743740333,thresholdArea_otsu,448.075217
2024-05-16 08:14:24.555,52.47315317,1.743740333,objectlength,0
2024-05-16 08:14:24.555,52.47315317,1.743740333,copepodCount,168
2024-05-16 08:14:24.555,52.47315317,1.743740333,nonCopepodCount,288
2024-05-16 08:14:24.555,52.47315317,1.743740333,detritusCount,581
2024-05-16 08:15:28.852,52.47315017,1.743742167,equispherdiameter_standard,20.5109186
2024-05-16 08:15:28.852,52.47315017,1.743742167,equispherdiameter_otsu,20.83151041
2024-05-16 08:15:28.852,52.47315017,1.743742167,thresholdArea_standard,412.4496124
2024-05-16 08:15:28.852,52.47315017,1.743742167,thresholdArea_otsu,418.9854651
2024-05-16 08:15:28.852,52.47315017,1.743742167,objectlength,0
2024-05-16 08:15:28.852,52.47315017,1.743742167,copepodCount,142
2024-05-16 08:15:28.852,52.47315017,1.743742167,nonCopepodCount,275
2024-05-16 08:15:28.852,52.47315017,1.743742167,detritusCount,615
2024-05-16 08:16:38.657,52.473147,1.7437415,equispherdiameter_standard,20.54522658
2024-05-16 08:16:38.657,52.473147,1.7437415,equispherdiameter_otsu,20.87457135
2024-05-16 08:16:38.657,52.473147,1.7437415,thresholdArea_standard,408.3441176
2024-05-16 08:16:38.657,52.473147,1.7437415,thresholdArea_otsu,415.1093137
2024-05-16 08:16:38.657,52.473147,1.7437415,objectlength,0
2024-05-16 08:16:38.657,52.473147,1.7437415,copepodCount,140
2024-05-16 08:16:38.657,52.473147,1.7437415,nonCopepodCount,288
2024-05-16 08:16:38.657,52.473147,1.7437415,detritusCount,592
2024-05-16 08:17:41.682,52.47314783,1.743737167,equispherdiameter_standard,20.33520012
2024-05-16 08:17:41.682,52.47314783,1.743737167,equispherdiameter_otsu,20.66111031
2024-05-16 08:17:41.682,52.47314783,1.743737167,thresholdArea_standard,402.3012393
2024-05-16 08:17:41.682,52.47314783,1.743737167,thresholdArea_otsu,409.0324118
2024-05-16 08:17:41.682,52.47314783,1.743737167,objectlength,0
2024-05-16 08:17:41.682,52.47314783,1.743737167,copepodCount,116
2024-05-16 08:17:41.682,52.47314783,1.743737167,nonCopepodCount,294
2024-05-16 08:17:41.682,52.47314783,1.743737167,detritusCount,639
2024-05-16 08:22:14.796,52.4731615,1.743764,equispherdiameter_standard,20.74499858
2024-05-16 08:22:14.796,52.4731615,1.743764,equispherdiameter_otsu,20.74499858
2024-05-16 08:22:14.796,52.4731615,1.743764,thresholdArea_standard,338
2024-05-16 08:22:14.796,52.4731615,1.743764,thresholdArea_otsu,338
2024-05-16 08:22:14.796,52.4731615,1.743764,objectlength,0
2024-05-16 08:22:14.796,52.4731615,1.743764,copepodCount,0
2024-05-16 08:22:14.796,52.4731615,1.743764,nonCopepodCount,1
2024-05-16 08:22:14.796,52.4731615,1.743764,detritusCount,0
2024-05-16 08:23:23.788,52.47315867,1.743742833,equispherdiameter_standard,25.3437636
2024-05-16 08:23:23.788,52.47315867,1.743742833,equispherdiameter_otsu,25.47096747
2024-05-16 08:23:23.788,52.47315867,1.743742833,thresholdArea_standard,541.0142566
2024-05-16 08:23:23.788,52.47315867,1.743742833,thresholdArea_otsu,545.6491853
2024-05-16 08:23:23.788,52.47315867,1.743742833,objectlength,0
2024-05-16 08:23:23.788,52.47315867,1.743742833,copepodCount,147
2024-05-16 08:23:23.788,52.47315867,1.743742833,nonCopepodCount,290
2024-05-16 08:23:23.788,52.47315867,1.743742833,detritusCount,545
2024-05-16 08:24:32.461,52.473149,1.743739833,equispherdiameter_standard,24.4451413
2024-05-16 08:24:32.461,52.473149,1.743739833,equispherdiameter_otsu,24.5606089
2024-05-16 08:24:32.461,52.473149,1.743739833,thresholdArea_standard,493.0931864
2024-05-16 08:24:32.461,52.473149,1.743739833,thresholdArea_otsu,497.1422846
2024-05-16 08:24:32.461,52.473149,1.743739833,objectlength,0
2024-05-16 08:24:32.461,52.473149,1.743739833,copepodCount,146
2024-05-16 08:24:32.461,52.473149,1.743739833,nonCopepodCount,310
2024-05-16 08:24:32.461,52.473149,1.743739833,detritusCount,542
2024-05-16 08:25:41.338,52.47315,1.743741,equispherdiameter_standard,24.48107051
2024-05-16 08:25:41.338,52.47315,1.743741,equispherdiameter_otsu,24.60413983
2024-05-16 08:25:41.338,52.47315,1.743741,thresholdArea_standard,493.7848039
2024-05-16 08:25:41.338,52.47315,1.743741,thresholdArea_otsu,498.1857843
2024-05-16 08:25:41.338,52.47315,1.743741,objectlength,0
2024-05-16 08:25:41.338,52.47315,1.743741,copepodCount,175
2024-05-16 08:25:41.338,52.47315,1.743741,nonCopepodCount,297
2024-05-16 08:25:41.338,52.47315,1.743741,detritusCount,548
2024-05-16 08:26:54.410,52.47315867,1.743749167,equispherdiameter_standard,24.84951
2024-05-16 08:26:54.410,52.47315867,1.743749167,equispherdiameter_otsu,24.96014293
2024-05-16 08:26:54.410,52.47315867,1.743749167,thresholdArea_standard,508.8732535
2024-05-16 08:26:54.410,52.47315867,1.743749167,thresholdArea_otsu,512.8907186
2024-05-16 08:26:54.410,52.47315867,1.743749167,objectlength,0
2024-05-16 08:26:54.410,52.47315867,1.743749167,copepodCount,133
2024-05-16 08:26:54.410,52.47315867,1.743749167,nonCopepodCount,328
2024-05-16 08:26:54.410,52.47315867,1.743749167,detritusCount,541
2024-05-16 08:27:57.552,52.47315167,1.7437545,equispherdiameter_standard,24.34830134
2024-05-16 08:27:57.552,52.47315167,1.7437545,equispherdiameter_otsu,24.46871665
2024-05-16 08:27:57.552,52.47315167,1.7437545,thresholdArea_standard,490.1166667
2024-05-16 08:27:57.552,52.47315167,1.7437545,thresholdArea_otsu,494.3671569
2024-05-16 08:27:57.552,52.47315167,1.7437545,objectlength,0
2024-05-16 08:27:57.552,52.47315167,1.7437545,copepodCount,166
2024-05-16 08:27:57.552,52.47315167,1.7437545,nonCopepodCount,282
2024-05-16 08:27:57.552,52.47315167,1.7437545,detritusCount,572
2024-05-16 08:29:02.201,52.47316,1.743747333,equispherdiameter_standard,24.3788369
2024-05-16 08:29:02.201,52.47316,1.743747333,equispherdiameter_otsu,24.49682701
2024-05-16 08:29:02.201,52.47316,1.743747333,thresholdArea_standard,490.5518263
2024-05-16 08:29:02.201,52.47316,1.743747333,thresholdArea_otsu,494.7803554
2024-05-16 08:29:02.201,52.47316,1.743747333,objectlength,0
2024-05-16 08:29:02.201,52.47316,1.743747333,copepodCount,137
2024-05-16 08:29:02.201,52.47316,1.743747333,nonCopepodCount,322
2024-05-16 08:29:02.201,52.47316,1.743747333,detritusCount,554
2024-05-16 08:30:05.314,52.47315717,1.743751333,equispherdiameter_standard,24.31001217
2024-05-16 08:30:05.314,52.47315717,1.743751333,equispherdiameter_otsu,24.43168893
2024-05-16 08:30:05.314,52.47315717,1.743751333,thresholdArea_standard,487.7015968
2024-05-16 08:30:05.314,52.47315717,1.743751333,thresholdArea_otsu,492.0743513
2024-05-16 08:30:05.314,52.47315717,1.743751333,objectlength,0
2024-05-16 08:30:05.314,52.47315717,1.743751333,copepodCount,134
2024-05-16 08:30:05.314,52.47315717,1.743751333,nonCopepodCount,291
2024-05-16 08:30:05.314,52.47315717,1.743751333,detritusCount,577
2024-05-16 08:31:07.483,52.473155,1.743749167,equispherdiameter_standard,24.44893283
2024-05-16 08:31:07.483,52.473155,1.743749167,equispherdiameter_otsu,24.56786522
2024-05-16 08:31:07.483,52.473155,1.743749167,thresholdArea_standard,493.7955882
2024-05-16 08:31:07.483,52.473155,1.743749167,thresholdArea_otsu,498.0720588
2024-05-16 08:31:07.483,52.473155,1.743749167,objectlength,0
2024-05-16 08:31:07.483,52.473155,1.743749167,copepodCount,166
2024-05-16 08:31:07.483,52.473155,1.743749167,nonCopepodCount,288
2024-05-16 08:31:07.483,52.473155,1.743749167,detritusCount,566
2024-05-16 08:32:10.508,52.47315433,1.743743,equispherdiameter_standard,24.4461004
2024-05-16 08:32:10.508,52.47315433,1.743743,equispherdiameter_otsu,24.57239157
2024-05-16 08:32:10.508,52.47315433,1.743743,thresholdArea_standard,492.722549
2024-05-16 08:32:10.508,52.47315433,1.743743,thresholdArea_otsu,497.2843137
2024-05-16 08:32:10.508,52.47315433,1.743743,objectlength,0
2024-05-16 08:32:10.508,52.47315433,1.743743,copepodCount,153
2024-05-16 08:32:10.508,52.47315433,1.743743,nonCopepodCount,327
2024-05-16 08:32:10.508,52.47315433,1.743743,detritusCount,540
2024-05-16 08:33:19.082,52.473154,1.743750167,equispherdiameter_standard,24.19610718
2024-05-16 08:33:19.082,52.473154,1.743750167,equispherdiameter_otsu,24.3207035
2024-05-16 08:33:19.082,52.473154,1.743750167,thresholdArea_standard,482.2862069
2024-05-16 08:33:19.082,52.473154,1.743750167,thresholdArea_otsu,486.7133005
2024-05-16 08:33:19.082,52.473154,1.743750167,objectlength,0
2024-05-16 08:33:19.082,52.473154,1.743750167,copepodCount,139
2024-05-16 08:33:19.082,52.473154,1.743750167,nonCopepodCount,309
2024-05-16 08:33:19.082,52.473154,1.743750167,detritusCount,567
2024-05-16 08:34:22.440,52.47315283,1.743742667,equispherdiameter_standard,24.36593026
2024-05-16 08:34:22.440,52.47315283,1.743742667,equispherdiameter_otsu,24.49044556
2024-05-16 08:34:22.440,52.47315283,1.743742667,thresholdArea_standard,489.4444995
2024-05-16 08:34:22.440,52.47315283,1.743742667,thresholdArea_otsu,493.9162537
2024-05-16 08:34:22.440,52.47315283,1.743742667,objectlength,0
2024-05-16 08:34:22.440,52.47315283,1.743742667,copepodCount,139
2024-05-16 08:34:22.440,52.47315283,1.743742667,nonCopepodCount,320
2024-05-16 08:34:22.440,52.47315283,1.743742667,detritusCount,550
2024-05-16 08:35:31.841,52.47314983,1.743743167,equispherdiameter_standard,24.34267413
2024-05-16 08:35:31.841,52.47314983,1.743743167,equispherdiameter_otsu,24.46918789
2024-05-16 08:35:31.841,52.47314983,1.743743167,thresholdArea_standard,488.0147059
2024-05-16 08:35:31.841,52.47314983,1.743743167,thresholdArea_otsu,492.5421569
2024-05-16 08:35:31.841,52.47314983,1.743743167,objectlength,0
2024-05-16 08:35:31.841,52.47314983,1.743743167,copepodCount,148
2024-05-16 08:35:31.841,52.47314983,1.743743167,nonCopepodCount,309
2024-05-16 08:35:31.841,52.47314983,1.743743167,detritusCount,563
2024-05-16 08:36:40.312,52.47315167,1.743749833,equispherdiameter_standard,24.43610321
2024-05-16 08:36:40.312,52.47315167,1.743749833,equispherdiameter_otsu,24.55393441
2024-05-16 08:36:40.312,52.47315167,1.743749833,thresholdArea_standard,492.9147059
2024-05-16 08:36:40.312,52.47315167,1.743749833,thresholdArea_otsu,497.1529412
2024-05-16 08:36:40.312,52.47315167,1.743749833,objectlength,0
2024-05-16 08:36:40.312,52.47315167,1.743749833,copepodCount,145
2024-05-16 08:36:40.312,52.47315167,1.743749833,nonCopepodCount,327
2024-05-16 08:36:40.312,52.47315167,1.743749833,detritusCount,548
2024-05-16 08:37:48.575,52.47315383,1.7437515,equispherdiameter_standard,24.5394058
2024-05-16 08:37:48.575,52.47315383,1.7437515,equispherdiameter_otsu,24.6559567
2024-05-16 08:37:48.575,52.47315383,1.7437515,thresholdArea_standard,496.9185587
2024-05-16 08:37:48.575,52.47315383,1.7437515,thresholdArea_otsu,501.130306
2024-05-16 08:37:48.575,52.47315383,1.7437515,objectlength,0
2024-05-16 08:37:48.575,52.47315383,1.7437515,copepodCount,156
2024-05-16 08:37:48.575,52.47315383,1.7437515,nonCopepodCount,299
2024-05-16 08:37:48.575,52.47315383,1.7437515,detritusCount,558
2024-05-16 08:38:50.975,52.47315467,1.743754333,equispherdiameter_standard,24.6296347
2024-05-16 08:38:50.975,52.47315467,1.743754333,equispherdiameter_otsu,24.74327245
2024-05-16 08:38:50.975,52.47315467,1.743754333,thresholdArea_standard,500.6387255
