Latitude,Longitude,Image DateTime,Predicted Class,object_length,count
55.3462,-0.8694,2024-05-23 07:54:00,copepod,36.0,2
55.3462,-0.8694,2024-05-23 07:54:00,copepod,38.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,39.0,3
55.3462,-0.8694,2024-05-23 07:54:00,copepod,40.0,3
55.3462,-0.8694,2024-05-23 07:54:00,copepod,42.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,44.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,47.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,49.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,51.0,2
55.3462,-0.8694,2024-05-23 07:54:00,copepod,55.0,2
55.3462,-0.8694,2024-05-23 07:54:00,copepod,61.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,72.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,106.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,1303.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,1375.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,1623.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,1887.0,1
55.3462,-0.8694,2024-05-23 07:54:00,copepod,2863.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,0.0,47
55.3462,-0.8694,2024-05-23 07:54:00,detritus,6.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,8.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,10.0,3
55.3462,-0.8694,2024-05-23 07:54:00,detritus,11.0,4
55.3462,-0.8694,2024-05-23 07:54:00,detritus,12.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,13.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,14.0,4
55.3462,-0.8694,2024-05-23 07:54:00,detritus,15.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,16.0,5
55.3462,-0.8694,2024-05-23 07:54:00,detritus,17.0,9
55.3462,-0.8694,2024-05-23 07:54:00,detritus,18.0,17
55.3462,-0.8694,2024-05-23 07:54:00,detritus,19.0,15
55.3462,-0.8694,2024-05-23 07:54:00,detritus,20.0,13
55.3462,-0.8694,2024-05-23 07:54:00,detritus,21.0,12
55.3462,-0.8694,2024-05-23 07:54:00,detritus,22.0,13
55.3462,-0.8694,2024-05-23 07:54:00,detritus,23.0,8
55.3462,-0.8694,2024-05-23 07:54:00,detritus,24.0,9
55.3462,-0.8694,2024-05-23 07:54:00,detritus,25.0,9
55.3462,-0.8694,2024-05-23 07:54:00,detritus,26.0,8
55.3462,-0.8694,2024-05-23 07:54:00,detritus,27.0,4
55.3462,-0.8694,2024-05-23 07:54:00,detritus,28.0,4
55.3462,-0.8694,2024-05-23 07:54:00,detritus,29.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,30.0,5
55.3462,-0.8694,2024-05-23 07:54:00,detritus,31.0,3
55.3462,-0.8694,2024-05-23 07:54:00,detritus,32.0,4
55.3462,-0.8694,2024-05-23 07:54:00,detritus,33.0,4
55.3462,-0.8694,2024-05-23 07:54:00,detritus,34.0,3
55.3462,-0.8694,2024-05-23 07:54:00,detritus,35.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,36.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,37.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,38.0,3
55.3462,-0.8694,2024-05-23 07:54:00,detritus,39.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,40.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,41.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,42.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,43.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,45.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,47.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,48.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,50.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,55.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,58.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,59.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,61.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,64.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,72.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,73.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,74.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,98.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,99.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,112.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,120.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,159.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,165.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,567.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,607.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,775.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,991.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2031.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2095.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2143.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2295.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2495.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2535.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2583.0,2
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2719.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2863.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,2959.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,3135.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,3319.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,3335.0,1
55.3462,-0.8694,2024-05-23 07:54:00,detritus,3447.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,0.0,14
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,8.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,10.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,11.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,12.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,14.0,3
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,18.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,19.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,21.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,22.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,25.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,26.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,27.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,31.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,32.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,33.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,34.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,38.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,42.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,45.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,49.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,50.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,52.0,2
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,54.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,57.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,93.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,121.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,212.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,751.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,943.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1023.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1095.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1111.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1151.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1511.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1671.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1895.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,1911.0,1
55.3462,-0.8694,2024-05-23 07:54:00,noncopepod,2055.0,1
55.3462,-0.8694,2024-05-23 07:55:00,copepod,0.0,1
55.3462,-0.8694,2024-05-23 07:55:00,copepod,12.0,1
55.3462,-0.8694,2024-05-23 07:55:00,copepod,21.0,1
55.3462,-0.8694,2024-05-23 07:55:00,copepod,22.0,1
55.3462,-0.8694,2024-05-23 07:55:00,copepod,24.0,1
55.3462,-0.8694,2024-05-23 07:55:00,copepod,51.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,0.0,2
55.3462,-0.8694,2024-05-23 07:55:00,detritus,17.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,18.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,19.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,22.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,27.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,33.0,1
55.3462,-0.8694,2024-05-23 07:55:00,detritus,82.0,1
55.3462,-0.8694,2024-05-23 07:55:00,noncopepod,22.0,1
55.3462,-0.8694,2024-05-23 07:55:00,noncopepod,58.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,14.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,20.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,22.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,25.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,27.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,29.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,32.0,1
55.3462,-0.8693,2024-05-23 07:54:00,copepod,50.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,11.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,20.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,23.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,25.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,27.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,47.0,1
55.3462,-0.8693,2024-05-23 07:54:00,detritus,2159.0,1
55.3462,-0.8693,2024-05-23 07:54:00,noncopepod,22.0,1
55.3462,-0.8693,2024-05-23 07:54:00,noncopepod,29.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,0.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,11.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,13.0,3
55.3462,-0.8693,2024-05-23 07:55:00,copepod,14.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,15.0,2
55.3462,-0.8693,2024-05-23 07:55:00,copepod,16.0,7
55.3462,-0.8693,2024-05-23 07:55:00,copepod,17.0,10
55.3462,-0.8693,2024-05-23 07:55:00,copepod,18.0,8
55.3462,-0.8693,2024-05-23 07:55:00,copepod,19.0,12
55.3462,-0.8693,2024-05-23 07:55:00,copepod,20.0,9
55.3462,-0.8693,2024-05-23 07:55:00,copepod,21.0,11
55.3462,-0.8693,2024-05-23 07:55:00,copepod,22.0,9
55.3462,-0.8693,2024-05-23 07:55:00,copepod,23.0,11
55.3462,-0.8693,2024-05-23 07:55:00,copepod,24.0,10
55.3462,-0.8693,2024-05-23 07:55:00,copepod,25.0,13
55.3462,-0.8693,2024-05-23 07:55:00,copepod,26.0,15
55.3462,-0.8693,2024-05-23 07:55:00,copepod,27.0,10
55.3462,-0.8693,2024-05-23 07:55:00,copepod,28.0,5
55.3462,-0.8693,2024-05-23 07:55:00,copepod,29.0,10
55.3462,-0.8693,2024-05-23 07:55:00,copepod,30.0,8
55.3462,-0.8693,2024-05-23 07:55:00,copepod,31.0,6
55.3462,-0.8693,2024-05-23 07:55:00,copepod,32.0,6
55.3462,-0.8693,2024-05-23 07:55:00,copepod,33.0,5
55.3462,-0.8693,2024-05-23 07:55:00,copepod,34.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,35.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,36.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,37.0,4
55.3462,-0.8693,2024-05-23 07:55:00,copepod,38.0,2
55.3462,-0.8693,2024-05-23 07:55:00,copepod,41.0,4
55.3462,-0.8693,2024-05-23 07:55:00,copepod,43.0,2
55.3462,-0.8693,2024-05-23 07:55:00,copepod,45.0,3
55.3462,-0.8693,2024-05-23 07:55:00,copepod,46.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,47.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,49.0,2
55.3462,-0.8693,2024-05-23 07:55:00,copepod,51.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,52.0,3
55.3462,-0.8693,2024-05-23 07:55:00,copepod,53.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,59.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,61.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,63.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,66.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,67.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,130.0,1
55.3462,-0.8693,2024-05-23 07:55:00,copepod,2199.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,0.0,28
55.3462,-0.8693,2024-05-23 07:55:00,detritus,8.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,9.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,10.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,11.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,13.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,14.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,15.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,16.0,7
55.3462,-0.8693,2024-05-23 07:55:00,detritus,17.0,16
55.3462,-0.8693,2024-05-23 07:55:00,detritus,18.0,28
55.3462,-0.8693,2024-05-23 07:55:00,detritus,19.0,33
55.3462,-0.8693,2024-05-23 07:55:00,detritus,20.0,21
55.3462,-0.8693,2024-05-23 07:55:00,detritus,21.0,30
55.3462,-0.8693,2024-05-23 07:55:00,detritus,22.0,21
55.3462,-0.8693,2024-05-23 07:55:00,detritus,23.0,19
55.3462,-0.8693,2024-05-23 07:55:00,detritus,24.0,16
55.3462,-0.8693,2024-05-23 07:55:00,detritus,25.0,16
55.3462,-0.8693,2024-05-23 07:55:00,detritus,26.0,5
55.3462,-0.8693,2024-05-23 07:55:00,detritus,27.0,6
55.3462,-0.8693,2024-05-23 07:55:00,detritus,28.0,9
55.3462,-0.8693,2024-05-23 07:55:00,detritus,29.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,30.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,31.0,8
55.3462,-0.8693,2024-05-23 07:55:00,detritus,32.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,33.0,5
55.3462,-0.8693,2024-05-23 07:55:00,detritus,34.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,35.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,37.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,39.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,40.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,41.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,43.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,45.0,2
55.3462,-0.8693,2024-05-23 07:55:00,detritus,46.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,52.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,53.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,54.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,60.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,64.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,67.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,101.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,111.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,125.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,141.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,159.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,655.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,743.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,1671.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,2263.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,2303.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,2335.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,2711.0,3
55.3462,-0.8693,2024-05-23 07:55:00,detritus,2759.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,3031.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,3095.0,1
55.3462,-0.8693,2024-05-23 07:55:00,detritus,3415.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,0.0,7
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,11.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,12.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,13.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,19.0,2
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,21.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,24.0,4
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,25.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,26.0,3
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,28.0,3
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,29.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,31.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,32.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,34.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,36.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,40.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,41.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,44.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,45.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,47.0,3
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,60.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,65.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,67.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,170.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,209.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,575.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,623.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,711.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,727.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,975.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,1047.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,1143.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,1479.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,1551.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,1791.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,1855.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,2031.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,2255.0,1
55.3462,-0.8693,2024-05-23 07:55:00,noncopepod,2327.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,0.0,4
55.3463,-0.8694,2024-05-23 07:54:00,copepod,8.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,9.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,10.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,11.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,12.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,13.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,14.0,8
55.3463,-0.8694,2024-05-23 07:54:00,copepod,15.0,4
55.3463,-0.8694,2024-05-23 07:54:00,copepod,16.0,12
55.3463,-0.8694,2024-05-23 07:54:00,copepod,17.0,11
55.3463,-0.8694,2024-05-23 07:54:00,copepod,18.0,16
55.3463,-0.8694,2024-05-23 07:54:00,copepod,19.0,23
55.3463,-0.8694,2024-05-23 07:54:00,copepod,20.0,14
55.3463,-0.8694,2024-05-23 07:54:00,copepod,21.0,26
55.3463,-0.8694,2024-05-23 07:54:00,copepod,22.0,22
55.3463,-0.8694,2024-05-23 07:54:00,copepod,23.0,28
55.3463,-0.8694,2024-05-23 07:54:00,copepod,24.0,16
55.3463,-0.8694,2024-05-23 07:54:00,copepod,25.0,27
55.3463,-0.8694,2024-05-23 07:54:00,copepod,26.0,21
55.3463,-0.8694,2024-05-23 07:54:00,copepod,27.0,9
55.3463,-0.8694,2024-05-23 07:54:00,copepod,28.0,16
55.3463,-0.8694,2024-05-23 07:54:00,copepod,29.0,6
55.3463,-0.8694,2024-05-23 07:54:00,copepod,30.0,13
55.3463,-0.8694,2024-05-23 07:54:00,copepod,31.0,12
55.3463,-0.8694,2024-05-23 07:54:00,copepod,32.0,10
55.3463,-0.8694,2024-05-23 07:54:00,copepod,33.0,5
55.3463,-0.8694,2024-05-23 07:54:00,copepod,34.0,3
55.3463,-0.8694,2024-05-23 07:54:00,copepod,35.0,8
55.3463,-0.8694,2024-05-23 07:54:00,copepod,36.0,3
55.3463,-0.8694,2024-05-23 07:54:00,copepod,37.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,38.0,4
55.3463,-0.8694,2024-05-23 07:54:00,copepod,39.0,4
55.3463,-0.8694,2024-05-23 07:54:00,copepod,40.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,41.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,42.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,43.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,44.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,45.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,46.0,4
55.3463,-0.8694,2024-05-23 07:54:00,copepod,47.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,48.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,49.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,50.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,52.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,55.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,56.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,61.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,64.0,2
55.3463,-0.8694,2024-05-23 07:54:00,copepod,65.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,67.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,74.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,77.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,78.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,79.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,82.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,87.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,89.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,94.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,96.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,106.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,113.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,127.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,137.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,159.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,221.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,1783.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,1943.0,1
55.3463,-0.8694,2024-05-23 07:54:00,copepod,2199.0,1
55.3463,-0.8694,2024-05-23 07:54:00,detritus,0.0,103
55.3463,-0.8694,2024-05-23 07:54:00,detritus,6.0,1
55.3463,-0.8694,2024-05-23 07:54:00,detritus,7.0,1
55.3463,-0.8694,2024-05-23 07:54:00,detritus,8.0,7
55.3463,-0.8694,2024-05-23 07:54:00,detritus,9.0,2
55.3463,-0.8694,2024-05-23 07:54:00,detritus,10.0,2
55.3463,-0.8694,2024-05-23 07:54:00,detritus,11.0,3
55.3463,-0.8694,2024-05-23 07:54:00,detritus,12.0,3
55.3463,-0.8694,2024-05-23 07:54:00,detritus,13.0,5
55.3463,-0.8694,2024-05-23 07:54:00,detritus,14.0,3
55.3463,-0.8694,2024-05-23 07:54:00,detritus,16.0,8
55.3463,-0.8694,2024-05-23 07:54:00,detritus,17.0,14
55.3463,-0.8694,2024-05-23 07:54:00,detritus,18.0,12
55.3463,-0.8694,2024-05-23 07:54:00,detritus,19.0,27
55.3463,-0.8694,2024-05-23 07:54:00,detritus,20.0,22
55.3463,-0.8694,2024-05-23 07:54:00,detritus,21.0,31
55.3463,-0.8694,2024-05-23 07:54:00,detritus,22.0,16
55.3463,-0.8694,2024-05-23 07:54:00,detritus,23.0,10
55.3463,-0.8694,2024-05-23 07:54:00,detritus,24.0,11
55.3463,-0.8694,2024-05-23 07:54:00,detritus,25.0,11
55.3463,-0.8694,2024-05-23 07:54:00,detritus,26.0,10
55.3463,-0.8694,2024-05-23 07:54:00,detritus,27.0,6
55.3463,-0.8694,2024-05-23 07:54:00,detritus,28.0,6
55.3463,-0.8694,2024-05-23 07:54:00,detritus,29.0,4
55.3463,-0.8694,2024-05-23 07:54:00,detritus,30.0,11
55.3463,-0.8694,2024-05-23 07:54:00,detritus,31.0,7
55.3463,-0.8694,2024-05-23 07:54:00,detritus,32.0,4
55.3463,-0.8694,2024-05-23 07:54:00,detritus,33.0,4
55.3463,-0.8694,2024-05-23 07:54:00,detritus,34.0,2
55.3463,-0.8694,2024-05-23 07:54:00,detritus,35.0,3
55.3463,-0.8694,2024-05-23 07:54:00,detritus,36.0,2
55.3463,-0.8694,2024-05-23 07:54:00,detritus,37.0,2
